Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Protak Consulting Group Inc, Ottawa, Ontario",0,1123911
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,803341
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,2962005
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Service payments under $100,000 (67 payees)",0,1084001
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Simplex Industries Inc, Ottawa, Ontario",0,138287
2019/2020,35,"Digital Government",163,"Shared Services Canada",040,"Business Services","Treasury Board Secretariat, Ottawa, Ontario",0,409000
2019/2020,35,"Digital Government",163,"Shared Services Canada",041,"Legal Services",,975276,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",041,"Legal Services","Justice, Ottawa, Ontario",0,975170
2019/2020,35,"Digital Government",163,"Shared Services Canada",041,"Legal Services","Service payments under $100,000 (1 payee)",0,106
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services",,4074996,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","CloseReach Ltd, Ottawa, Ontario",0,301406
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","GSI International Consulting Group, Ottawa, Ontario",0,140161
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","Ibiska Telecom Inc, Ottawa, Ontario",0,451723
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","Industry, Ottawa, Ontario",0,550000
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","Maplesoft Consulting Inc, Ottawa, Ontario",0,665280
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","Public Works and Government Services, Gatineau, Quebec",0,523965
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","S i Systems Ltd, Calgary, Alberta",0,188641
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","Service payments under $100,000 (13 payees)",0,456426
2019/2020,35,"Digital Government",163,"Shared Services Canada",042,"Engineering and Architectural Services","TES Contract Services, Toronto, Ontario",0,797394
2019/2020,35,"Digital Government",163,"Shared Services Canada",043,"Scientific and Research Services",,21700,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",043,"Scientific and Research Services","Service payments under $100,000 (1 payee)",0,21700
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services",,12335658,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Association of Public Sector Information Professionals, Ottawa, Ontario",0,185000
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","ABCE Language School, Ottawa, Ontario",0,322938
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,201040
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Caron Professional & Linguistic Training Centre Ltd, Ottawa, Ontario",0,110896
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","CDW Canada, Ottawa, Ontario",0,215969
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Edgenda Group, Montréal, Quebec",0,322234
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Embrase Business Consulting Inc, Montréal, Quebec",0,300000
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Exit Certified Corporation, Ottawa, Ontario",0,106563
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","EMC Corporation of Canada, Toronto, Ontario",0,291125
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Fast Forward French, Ottawa, Ontario",0,235127
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Fifalde Consulting Inc, Ottawa, Ontario",0,397495
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Global Knowledge Training Canada LLC, Toronto, Ontario",0,1944820
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Institute on Governance, Ottawa, Ontario",0,124923
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","INSA Corporation, Ottawa, Ontario",0,302983
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,165004
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","L Paul Frechette Consulting Inc, Ottawa, Ontario",0,123980
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Language Research Development Group Inc, Montréal, Quebec",0,1551865
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Learning Tree International Inc, Ottawa, Ontario",0,182847
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Learn2Lang, Ottawa, Ontario",0,133802
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Protech Professional Technical Services Canada Inc, Toronto, Ontario",0,137091
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Public Service Commission, Ottawa, Ontario",0,458951
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Service payments under $100,000 (367 payees)",0,3468271
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","Stormwind LLC, Scottsdale, Arizona",0,381594
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","SAS Institute Canada Inc, Toronto, Ontario",0,346450
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","STCG The Stanford Group Ltd, Montréal, Quebec",0,109995
2019/2020,35,"Digital Government",163,"Shared Services Canada",044,"Training and Educational Services","University of Ottawa, Ottawa, Ontario",0,214695
2019/2020,35,"Digital Government",163,"Shared Services Canada",045,"Health and Welfare Services",,258060,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",045,"Health and Welfare Services","Altis Human Resources Inc, Ottawa, Ontario",0,124875
2019/2020,35,"Digital Government",163,"Shared Services Canada",045,"Health and Welfare Services","Service payments under $100,000 (21 payees)",0,133185
2019/2020,35,"Digital Government",163,"Shared Services Canada",046,"Protection Services",,4247252,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",046,"Protection Services","Canadian Corps of Commissionaires, Ottawa, Ontario",0,3385382
2019/2020,35,"Digital Government",163,"Shared Services Canada",046,"Protection Services","IBM Canada Ltd, Markham, Ontario",0,526545
2019/2020,35,"Digital Government",163,"Shared Services Canada",046,"Protection Services","Service payments under $100,000 (17 payees)",0,142825
2019/2020,35,"Digital Government",163,"Shared Services Canada",046,"Protection Services","TPG Technology Consulting Ltd, Ottawa, Ontario",0,192500
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services",,178186102,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Advanced Chippewa Technologies Inc, Ottawa, Ontario",0,725530
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Agriculture and Agri-Food, Ottawa, Ontario",0,811605
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","ADGA Group Consultants Inc, Ottawa, Ontario",0,3782506
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,6416923
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Bell Canada, Montréal, Quebec",0,9904363
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","BMC Software Inc, Ottawa, Ontario",0,127728
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","BP&M Government IM&IT Consulting Inc, Ottawa, Ontario",0,406119
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Calian Ltd, Ottawa, Ontario",0,3049980
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Carahsoft Technology Corp, Reston, Virginia",0,1050750
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Citrix Systems Inc, Fort Lauderdale, Florida",0,134487
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","CloseReach Ltd, Ottawa, Ontario",0,211200
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Cofomo, Ottawa, Ontario",0,488520
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,407628
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Correctional Service of Canada, Ottawa, Ontario",0,1131216
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Covenco Ltd, Toronto, Ontario",0,1084423
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Cytelligence, Toronto, Ontario",0,2135182
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","CGI Group Inc, Montréal, Quebec",0,1787797
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Dalian Enterprises Inc, Ottawa, Ontario",0,2552380
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Decisive Technologies Inc, Ottawa, Ontario",0,210000
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Deloitte LLP, Toronto, Ontario",0,905573
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Dolomite Networks, Ottawa, Ontario",0,388272
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Donna Cona Inc, Ottawa, Ontario",0,1418354
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Eagle Professional Resources, Ottawa, Ontario",0,1023719
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Emerion, Ottawa, Ontario",0,2136258
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Gartner Group Canada, Ottawa, Ontario",0,1280488
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","GSI International Consulting Group, Ottawa, Ontario",0,829154
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Ibiska Telecom Inc, Ottawa, Ontario",0,11954951
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Ivalua Inc, Redwood City, California",0,1052447
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","IBM Canada Ltd, Markham, Ontario",0,27354777
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","INSA Corporation, Ottawa, Ontario",0,566277
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","IPSS Inc, Ottawa, Ontario",0,3405911
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","KTL Group, Ottawa, Ontario",0,582961
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Logica Consulting Inc, Ottawa, Ontario",0,453831
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Maplesoft Consulting Inc, Ottawa, Ontario",0,13053234
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Michael Wager Consulting Inc, Ottawa, Ontario",0,372196
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Microsoft Canada Inc, Toronto, Ontario",0,10257792
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,1818567
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","MDOS Consulting, Ottawa, Ontario",0,1030944
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","National Defence, Ottawa, Ontario",0,240110
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Pentelar Inc, Ottawa, Ontario",0,148580
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","PricewaterhouseCoopers LLP, Toronto, Ontario",0,3346931
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Protak Consulting Group Inc, Ottawa, Ontario",0,1107103
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Public Service Commission, Ottawa, Ontario",0,2809455
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","S i Systems Ltd, Calgary, Alberta",0,2512079
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Service payments under $100,000 (44 payees)",0,623174
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Shaw Cablesystems GP, Calgary, Alberta",0,936108
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Softchoice Corporation, Toronto, Ontario",0,293739
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Stoneworks Technologies Inc, Ottawa, Ontario",0,338047
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Suse Software Solutions Canada ULC, Vancouver, British Columbia",0,315000
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","SRA Staffing Solutions Ltd, Toronto, Ontario",0,153846
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","TeraMach Technologies Inc, Ottawa, Ontario",0,129175
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","The Aim Group, Ottawa, Ontario",0,644849
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Thomas and Schmidt Inc, Montréal, Quebec",0,274798
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Tiree Facility Solutions Inc, Ottawa, Ontario",0,928876
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Treasury Board Secretariat, Ottawa, Ontario",0,230964
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","TEKsystems Canada Inc, Mississauga, Ontario",0,19645716
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","TES Contract Services, Toronto, Ontario",0,10057332
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","TPG Technology Consulting Ltd, Ottawa, Ontario",0,9398057
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,4144974
2019/2020,35,"Digital Government",163,"Shared Services Canada",047,"Informatics Services","2Keys Corporation, Ottawa, Ontario",0,3603146
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting",,83951160,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Altis Human Resources Inc, Ottawa, Ontario",0,451042
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Apption Corporation, Ottawa, Ontario",0,203200
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","ADGA Group Consultants Inc, Ottawa, Ontario",0,602202
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,350256
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Bell Canada, Montréal, Quebec",0,108395
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","BDO Canada LLP, Toronto, Ontario",0,624923
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","BMC Software Inc, Ottawa, Ontario",0,1142789
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","BP&M Government IM&IT Consulting Inc, Ottawa, Ontario",0,1088504
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Calian Group Ltd, Ottawa, Ontario",0,599630
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","CloseReach Ltd, Ottawa, Ontario",0,143798
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Cofomo, Ottawa, Ontario",0,131527
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","CGI Group Inc, Montréal, Quebec",0,135200
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Dalian Enterprises Inc, Ottawa, Ontario",0,597249
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Deloitte LLP, Toronto, Ontario",0,670990
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Donna Cona Inc, Ottawa, Ontario",0,358161
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Eagle Professional Resources, Ottawa, Ontario",0,3812692
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Emerion, Ottawa, Ontario",0,702635
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Empowered Networks, Ottawa, Ontario",0,131897
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Ernst & Young LLP, Ottawa, Ontario",0,114420
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Etico Inc, Ottawa, Ontario",0,925875
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Excel Human Resources, Ottawa, Ontario",0,640064
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Gartner Group Canada, Ottawa, Ontario",0,1262725
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","GSI International Consulting Group, Ottawa, Ontario",0,1612052
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Hitachi Vantara LLC, Santa Clara, California",0,3600000
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Ibiska Telecom Inc, Ottawa, Ontario",0,9084401
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","IBM Canada Ltd, Markham, Ontario",0,3227295
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","I4C Consulting Inc, Ottawa, Ontario",0,194624
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Keydata Associates Inc, Toronto, Ontario",0,2508950
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","KPMG LLP, Toronto, Ontario",0,144877
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Lannick Contract Solutions Inc, Ottawa, Ontario",0,196185
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Logica Consulting Inc, Ottawa, Ontario",0,101971
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","LRO Staffing, Ottawa, Ontario",0,121500
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Maplesoft Consulting Inc, Ottawa, Ontario",0,3476411
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Michael Wager Consulting Inc, Ottawa, Ontario",0,173103
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Mindwire Systems Ltd, Ottawa, Ontario",0,219410
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Modis Canada Inc, Toronto, Ontario",0,1177413
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","MDOS Consulting, Ottawa, Ontario",0,400281
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","NavPoint Consulting Group Inc, Ottawa, Ontario",0,437905
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Portage Personnel Inc, Ottawa, Ontario",0,263069
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","PricewaterhouseCoopers LLP, Toronto, Ontario",0,7062216
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Protak Consulting Group Inc, Ottawa, Ontario",0,2521442
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Public Service Commission, Ottawa, Ontario",0,5934333
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Raymond Chabot Grant Thornton LLP, Ottawa, Ontario",0,204563
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","S i Systems Ltd, Calgary, Alberta",0,1847620
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Samson & Associates, Gatineau, Quebec",0,209704
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Service payments under $100,000 (54 payees)",0,1682877
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","TeraMach Technologies Inc, Ottawa, Ontario",0,138446
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Treasury Board Secretariat, Ottawa, Ontario",0,904685
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","TEKsystems Canada Inc, Mississauga, Ontario",0,8981392
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","TES Contract Services, Toronto, Ontario",0,3855841
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","TPG Technology Consulting Ltd, Ottawa, Ontario",0,5935046
2019/2020,35,"Digital Government",163,"Shared Services Canada",048,"Management Consulting","Veritaaq Technology House Inc, Ottawa, Ontario",0,2935374
2019/2020,35,"Digital Government",163,"Shared Services Canada",082,"Special Fees and Services",,477815,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",082,"Special Fees and Services","Financial Management Institute of Canada, Ottawa, Ontario",0,117970
2019/2020,35,"Digital Government",163,"Shared Services Canada",082,"Special Fees and Services","Service payments under $100,000 (278 payees)",0,359845
2019/2020,35,"Digital Government",163,"Shared Services Canada",086,"Temporary Help Services",,270659,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",086,"Temporary Help Services","Protak Consulting Group Inc, Ottawa, Ontario",0,137358
2019/2020,35,"Digital Government",163,"Shared Services Canada",086,"Temporary Help Services","Service payments under $100,000 (15 payees)",0,133301
2019/2020,35,"Digital Government",163,"Shared Services Canada",087,"Interpretation and Translation Services",,2751204,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,2663896
2019/2020,35,"Digital Government",163,"Shared Services Canada",087,"Interpretation and Translation Services","Service payments under $100,000 (10 payees)",0,87308
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services",,4669787,0
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Calian Group Ltd, Ottawa, Ontario",0,213600
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Deloitte LLP, Toronto, Ontario",0,225000
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Gartner Group Canada, Ottawa, Ontario",0,325025
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Health, Ottawa, Ontario",0,326898
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","IBM Canada Ltd, Markham, Ontario",0,425385
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Maplesoft Consulting Inc, Ottawa, Ontario",0,331089
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","PricewaterhouseCoopers LLP, Toronto, Ontario",0,585740
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Protak Consulting Group Inc, Ottawa, Ontario",0,243179
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Public Works and Government Services, Gatineau, Quebec",0,300000
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","S i Systems Ltd, Calgary, Alberta",0,128941
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","Service payments under $100,000 (31 payees)",0,961557
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","TEKsystems Canada Inc, Mississauga, Ontario",0,118065
2019/2020,35,"Digital Government",163,"Shared Services Canada",089,"Other Services","TES Contract Services, Toronto, Ontario",0,485308
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",040,"Business Services",,416726,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",040,"Business Services","Service payments under $100,000 (49 payees)",0,416726
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",041,"Legal Services",,325956,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",041,"Legal Services","Justice, Ottawa, Ontario",0,237168
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",041,"Legal Services","Service payments under $100,000 (6 payees)",0,88788
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",044,"Training and Educational Services",,631398,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",044,"Training and Educational Services","Service payments under $100,000 (151 payees)",0,631398
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",045,"Health and Welfare Services",,123318,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",045,"Health and Welfare Services","Service payments under $100,000 (12 payees)",0,123318
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",046,"Protection Services",,339293,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",046,"Protection Services","Industry, Ottawa, Ontario",0,152914
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",046,"Protection Services","Public Works and Government Services, Gatineau, Quebec",0,159129
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",046,"Protection Services","Service payments under $100,000 (4 payees)",0,27250
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services",,3786758,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Adirondack Information Management Inc, Ottawa, Ontario",0,540673
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Canadian Heritage, Gatineau, Québec",0,145882
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Cistel Technology Inc, Nepean, Ontario",0,1263427
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","CGI Information Systems and Management Consultants Inc, Ottawa, Ontario",0,133401
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Maplesoft consulting Inc, Ottawa, Ontario",0,1348843
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Service payments under $100,000 (4 payees)",0,113505
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",047,"Informatics Services","Treasury Board Secretariat, Ottawa, Ontario",0,241027
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",048,"Management Consulting",,50726,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",048,"Management Consulting","Service payments under $100,000 (10 payees)",0,50726
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",082,"Special Fees and Services",,237642,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",082,"Special Fees and Services","Service payments under $100,000 (240 payees)",0,237642
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",086,"Temporary Help Services",,66521,0
2019/2020,15,Justice,170,"Administrative Tribunals Support Service of Canada",086,"Temporary Help Services","Service payments under $100,000 (3 payees)",0,66521
