Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","AAF La Providence, Paris, France",0,273580
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","ABM Janitorial Services Northeast Inc, New York, New York",0,181919
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","AG Real Estate Property Management SA, Brussels, Belgium",0,207270
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Boyd Moving and Storage Ltd, Ottawa, Ontario",0,439718
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Canada Honorary Consul, Kampala, Uganda",0,117807
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Canada-Square Ingatlanberuhazo Es, Budapest, Hungary",0,137043
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Capita Symonds, London, United Kingdom",0,212242
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Colliers International AS, Oslo, Norway",0,148447
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Collins Barrow Edmonton LLP, Edmonton, Alberta",0,232887
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Comunidad Edificio WTC, Santiago, Chile",0,121888
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Cond edif Atlantica Business Center, Rio de Janeiro, Brazil",0,145300
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Cond CE Nações Unidas Torre Norte, São Paulo, Brazil",0,380943
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Deloitte & Touche LLP, Ottawa, Ontario",0,413173
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Ernst & Young LLP, Ottawa, Ontario",0,167035
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Evans Tower Condominiums, New York, New York",0,117382
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Excelencia En Limpieza CAAL SA de CV, Naucalpan, Mexico",0,119608
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Gali Service Industries Inc, Rockville, Maryland",0,297281
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Good House Keeping, New Delhi, India",0,105797
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Harrow Green, London, United Kingdom",0,154942
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Harvali, New Delhi, India",0,106965
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Hines Pokrovsky 1 Ltd, Moscow, Russia",0,300948
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Hongkong Land Prop Co Ltd, Hong Kong, China",0,532648
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Human Settlements Development Workshop, Luanda, Angola",0,100921
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Hysan Leasing Company Ltd, Hong Kong, China",0,165963
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Jeffrey Boucher, Grand Cayman, Cayman Islands",0,106536
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Julius Rutherfoord & Co Ltd, Battersea, United Kingdom",0,481701
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Kanada Haus Vwg GmbH & Co, Pullach, Germany",0,537308
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","La Veneta Servizi, Cavarzere, Italy",0,171321
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","LaSalle Partners S De RL De CV, Mexico, Mexico",0,136842
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Le Chambord Condominiums, New York, New York",0,107019
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Mika Holdings Ltd, Nairobi, Kenya",0,119730
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Mikdan Sapanut, Tel Aviv, Israel",0,177670
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","National Defence, Ottawa, Ontario",0,2208870
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Net Inter SA, Geneva, Switzerland",0,160819
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Nippon Kanzai Co Ltd, Tokyo, Japan",0,532546
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","NATO Civil Administration, Brussels, Belgium",0,125486
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","NATTIQ, Ottawa, Ontario",0,150454
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Oficinas Corporativas, Guatemala City, Guatemala",0,147331
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Ottawa Logistics Ltd, Ottawa, Ontario",0,123376
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Pacific Grace Ltd, Hong Kong, China",0,544200
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Planconsult, Tirana, Albania",0,148847
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Premier Moves, Enfield, United Kingdom",0,368272
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","PricewaterhouseCoopers LLP, Ottawa, Ontario",0,104086
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,457075
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","PPF OFF 550 South Hope Street Lp, Pasadena, California",0,274453
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Recall Secure Destruction Services, Toronto, Ontario",0,434648
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Royal Bank of Scotland, Bogota, Colombia",0,197360
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,422183
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Rustler Gebaeudeverwaltung, Vienna, Austria",0,196940
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","RCBC Realty Corporation, Makati City, Philippines",0,321705
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Samson & Associates, Gatineau, Quebec",0,287837
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Service payments under $100,000 (3,544 payees)",0,19032207
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Severis C Rita, Nicosia, Cyprus",0,155642
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Shanghai Jingan Century Property, Shanghai, China",0,246287
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Silver Nano Bed Cleaning, Seoul, South Korea",0,154610
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Tiree Facilities Solutions Inc, Ottawa, Ontario",0,128552
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Torre Espacio Castellana SA, Madrid, Spain",0,388645
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","Welch LLP, Ottawa, Ontario",0,573829
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",40,"Business Services","550 Park Avenue Corporation, New York, New York",0,331871
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services",,12596915,0
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Baker and McKenzie LLP, London, United Kingdom",0,238214
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Berkeley Research Group, Emeryville, California",0,519041
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Deloitte & Touche LLP, Ottawa, Ontario",0,111592
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Hughes Hubbard & Reed LLP, New York, New York",0,677129
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Justice Canada, Ottawa, Ontario",0,4854367
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Justice Trust Account, Ottawa, Ontario",0,2095908
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Ministry of Finance Tourism Trade and Investment, Vancouver, British Columbia",0,120375
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Morin Michel & Philippe Notaires, Paris, France",0,321176
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","National Economic Research Associates Inc, Philadelphia, Pennsylvania",0,542525
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Peisse Dupichot Zirah & Associés, Paris, France",0,489326
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Permanent Court of Arbitration, The Hague, Netherlands",0,340050
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Poyry Management Consulting, New York, New York",0,211110
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","Service payments under $100,000 (223 payees)",0,1847761
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",41,"Legal Services","URS Canada Inc, Richmond Hill, Ontario",0,228341
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services",,12263126,0
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Arup Canada Inc, Toronto, Ontario",0,166867
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Econoler/Bouthillette Parizeau, Montréal, Quebec",0,201437
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Foreign and Commonwealth Office, London, United Kingdom",0,2694743
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Golder Associates, Ottawa, Ontario",0,223068
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","J L Richards & Associates Ltd, Ottawa, Ontario",0,1325113
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","NORR Ltd, Ottawa, Ontario",0,325663
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Ove Arup and Partners International, London, United Kingdom",0,110315
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Reich+Petch Architects Inc, Toronto, Ontario",0,168756
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Rounthwaite Dick & Hadley Architects Inc, Toronto, Ontario",0,459524
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Service payments under $100,000 (103 payees)",0,1720028
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Stantec Ltd, London, United Kingdom",0,4059552
2014/2015,09,"Foreign Affairs, Trade and Development",005,"Foreign Affairs, Trade and Development",42,"Engineering and Architectural Services","Tecnoplano-Tecnologia e Planeamento, Lisbon, Portugal",0,163272
